Year,Zip_Code,county,Age_Group,Number_of_Asthma_ED_Visits,Age_Adjusted_Rate_of_Asthma_ED_V
2022,91701,San Bernardino,All Ages,76,23.4
2022,91702,Los Angeles,All Ages,277,44.5
2022,91706,Los Angeles,All Ages,318,44.3
2022,91708,San Bernardino,All Ages,38,25
2022,91709,San Bernardino,All Ages,132,18.2
2022,91710,San Bernardino,All Ages,190,23.8
2022,91711,Los Angeles,All Ages,46,15.4
2022,91722,Los Angeles,All Ages,154,42.6
2022,91723,Los Angeles,All Ages,109,57.8
2022,91724,Los Angeles,All Ages,102,38.7
2022,91730,San Bernardino,All Ages,180,26
2022,91731,Los Angeles,All Ages,99,36.8
2022,91732,Los Angeles,All Ages,191,31.5
2022,91733,Los Angeles,All Ages,173,40.4
2022,91737,San Bernardino,All Ages,34,15.2
2022,91739,San Bernardino,All Ages,80,19.2
2022,91740,Los Angeles,All Ages,99,41.4
2022,91741,Los Angeles,All Ages,57,23.9
2022,91744,Los Angeles,All Ages,352,44.5
2022,91745,Los Angeles,All Ages,121,26.6
2022,91746,Los Angeles,All Ages,79,26.2
2022,91748,Los Angeles,All Ages,81,21.1
2022,91750,Los Angeles,All Ages,79,27.1
2022,91752,Riverside,All Ages,75,18.8
2022,91754,Los Angeles,All Ages,59,22.6
2022,91755,Los Angeles,All Ages,41,15.2
2022,91761,San Bernardino,All Ages,190,29.3
2022,91762,San Bernardino,All Ages,234,36.4
2022,91763,San Bernardino,All Ages,160,41.3
2022,91764,San Bernardino,All Ages,215,35.7
2022,91765,Los Angeles,All Ages,55,14.5
2022,91766,Los Angeles,All Ages,275,38.3
2022,91767,Los Angeles,All Ages,185,36.6
2022,91768,Los Angeles,All Ages,116,34.6
2022,91770,Los Angeles,All Ages,97,17.7
2022,91773,Los Angeles,All Ages,107,35.9
2022,91775,Los Angeles,All Ages,34,16.5
2022,91776,Los Angeles,All Ages,85,26.7
2022,91780,Los Angeles,All Ages,58,18.3
2022,91784,San Bernardino,All Ages,70,29.9
2022,91786,San Bernardino,All Ages,172,29.7
2022,91789,Los Angeles,All Ages,49,14.1
2022,91790,Los Angeles,All Ages,169,39.3
2022,91791,Los Angeles,All Ages,137,46.6
2022,91792,Los Angeles,All Ages,84,29
2022,91801,Los Angeles,All Ages,124,26.2
2022,91803,Los Angeles,All Ages,67,25.3
2022,91901,San Diego,All Ages,43,32.6
2022,91902,San Diego,All Ages,35,21.7
2022,91906,San Diego,All Ages,25,67.7
2022,91910,San Diego,All Ages,290,39.1
2022,91911,San Diego,All Ages,334,40.3
2022,91913,San Diego,All Ages,123,20.8
2022,91914,San Diego,All Ages,35,23.4
2022,91915,San Diego,All Ages,62,18.4
2022,91932,San Diego,All Ages,80,31.7
2022,91935,San Diego,All Ages,22,29.7
2022,91941,San Diego,All Ages,87,27.8
2022,91942,San Diego,All Ages,107,29.4
2022,91945,San Diego,All Ages,126,47.4
2022,91950,San Diego,All Ages,214,37.7
2022,91977,San Diego,All Ages,246,41.9
2022,91978,San Diego,All Ages,29,33.4
2022,92008,San Diego,All Ages,48,18.7
2022,92009,San Diego,All Ages,37,9
2022,92010,San Diego,All Ages,20,11.8
2022,92011,San Diego,All Ages,25,10.5
2022,92019,San Diego,All Ages,131,32.8
2022,92020,San Diego,All Ages,293,49.1
2022,92021,San Diego,All Ages,294,45.6
2022,92024,San Diego,All Ages,77,17.9
2022,92025,San Diego,All Ages,121,23.6
2022,92026,San Diego,All Ages,94,18.4
2022,92027,San Diego,All Ages,108,18.9
2022,92028,San Diego,All Ages,92,19.4
2022,92029,San Diego,All Ages,31,16
2022,92036,San Diego,All Ages,12,36.9
2022,92037,San Diego,All Ages,48,16.5
2022,92040,San Diego,All Ages,147,37.3
2022,92054,San Diego,All Ages,79,21.8
2022,92056,San Diego,All Ages,93,18.6
2022,92057,San Diego,All Ages,99,16.8
2022,92058,San Diego,All Ages,75,17.2
2022,92064,San Diego,All Ages,64,15.3
2022,92065,San Diego,All Ages,77,23.5
2022,92069,San Diego,All Ages,99,19.9
2022,92071,San Diego,All Ages,145,26.7
2022,92078,San Diego,All Ages,60,10.7
2022,92081,San Diego,All Ages,56,21.7
2022,92082,San Diego,All Ages,37,19.5
2022,92083,San Diego,All Ages,98,24.6
2022,92084,San Diego,All Ages,86,16.6
2022,92101,San Diego,All Ages,136,34.8
2022,92102,San Diego,All Ages,154,40.1
2022,92103,San Diego,All Ages,70,27.4
2022,92104,San Diego,All Ages,120,30.1
2022,92105,San Diego,All Ages,351,51.7
2022,92106,San Diego,All Ages,25,14.6
2022,92107,San Diego,All Ages,45,23.5
2022,92108,San Diego,All Ages,66,31.3
2022,92109,San Diego,All Ages,47,17.6
2022,92110,San Diego,All Ages,47,19
2022,92111,San Diego,All Ages,138,32
2022,92113,San Diego,All Ages,263,53.3
2022,92114,San Diego,All Ages,341,54.1
2022,92115,San Diego,All Ages,254,48.6
2022,92116,San Diego,All Ages,32,11.8
2022,92117,San Diego,All Ages,103,24
2022,92118,San Diego,All Ages,38,21.5
2022,92119,San Diego,All Ages,65,33.5
2022,92120,San Diego,All Ages,59,24.6
2022,92122,San Diego,All Ages,48,16.2
2022,92123,San Diego,All Ages,111,40
2022,92124,San Diego,All Ages,51,15.4
2022,92126,San Diego,All Ages,163,24.2
2022,92127,San Diego,All Ages,63,11.9
2022,92128,San Diego,All Ages,69,15.2
2022,92129,San Diego,All Ages,83,16.6
2022,92130,San Diego,All Ages,53,9.2
2022,92131,San Diego,All Ages,42,12.3
2022,92139,San Diego,All Ages,134,40.6
2022,92154,San Diego,All Ages,274,32.7
2022,92173,San Diego,All Ages,135,44.6
2022,92201,Riverside,All Ages,231,35.4
2022,92203,Riverside,All Ages,78,25.2
2022,92211,Riverside,All Ages,37,28.3
2022,92220,Riverside,All Ages,160,54.3
2022,92223,Riverside,All Ages,220,38.3
2022,92225,Riverside,All Ages,122,85.7
2022,92227,Imperial,All Ages,156,53.6
2022,92230,Riverside,All Ages,12,39
2022,92231,Imperial,All Ages,85,21.9
2022,92234,Riverside,All Ages,139,30.6
2022,92236,Riverside,All Ages,158,33.9
2022,92240,Riverside,All Ages,209,50.8
2022,92241,Riverside,All Ages,30,49.2
2022,92243,Imperial,All Ages,161,33.4
2022,92249,Imperial,All Ages,14,16.6
2022,92250,Imperial,All Ages,20,25.9
2022,92251,Imperial,All Ages,57,21.5
2022,92252,San Bernardino,All Ages,32,46.5
2022,92253,Riverside,All Ages,56,19.7
2022,92254,Riverside,All Ages,41,26.4
2022,92260,Riverside,All Ages,40,18
2022,92262,Riverside,All Ages,79,32.8
2022,92264,Riverside,All Ages,26,27.6
2022,92270,Riverside,All Ages,19,21
2022,92274,Riverside,All Ages,52,23.8
2022,92276,Riverside,All Ages,19,29.3
2022,92277,San Bernardino,All Ages,82,39.4
2022,92281,Imperial,All Ages,23,101.1
2022,92284,San Bernardino,All Ages,86,38.8
2022,92301,San Bernardino,All Ages,247,58.1
2022,92307,San Bernardino,All Ages,199,51.5
2022,92308,San Bernardino,All Ages,147,38.9
2022,92311,San Bernardino,All Ages,378,113.1
2022,92313,San Bernardino,All Ages,43,34.3
2022,92314,San Bernardino,All Ages,39,39.6
2022,92315,San Bernardino,All Ages,22,49.2
2022,92316,San Bernardino,All Ages,91,28
2022,92320,Riverside,All Ages,18,18.7
2022,92324,San Bernardino,All Ages,228,37.5
2022,92325,San Bernardino,All Ages,38,42.9
2022,92335,San Bernardino,All Ages,372,38.1
2022,92336,San Bernardino,All Ages,262,25
2022,92337,San Bernardino,All Ages,107,28
2022,92342,San Bernardino,All Ages,20,36.9
2022,92344,San Bernardino,All Ages,56,23
2022,92345,San Bernardino,All Ages,369,42
2022,92346,San Bernardino,All Ages,204,35.9
2022,92354,San Bernardino,All Ages,57,28.3
2022,92356,San Bernardino,All Ages,26,52.8
2022,92359,San Bernardino,All Ages,20,26
2022,92363,San Bernardino,All Ages,22,43.9
2022,92371,San Bernardino,All Ages,51,33.6
2022,92372,San Bernardino,All Ages,12,23.3
2022,92373,San Bernardino,All Ages,76,25.5
2022,92374,San Bernardino,All Ages,113,24.8
2022,92376,San Bernardino,All Ages,342,38.1
2022,92377,San Bernardino,All Ages,70,32.8
2022,92386,San Bernardino,All Ages,13,64.4
2022,92392,San Bernardino,All Ages,321,49.4
2022,92394,San Bernardino,All Ages,240,52.1
2022,92395,San Bernardino,All Ages,318,67
2022,92399,San Bernardino,All Ages,98,18.3
2022,92401,San Bernardino,All Ages,41,204.8
2022,92404,San Bernardino,All Ages,464,73.6
2022,92405,San Bernardino,All Ages,218,71.4
2022,92407,San Bernardino,All Ages,304,46.1
2022,92408,San Bernardino,All Ages,77,52.9
2022,92410,San Bernardino,All Ages,331,63.8
2022,92411,San Bernardino,All Ages,177,64.5
2022,92501,Riverside,All Ages,109,49.3
2022,92503,Riverside,All Ages,362,37.9
2022,92504,Riverside,All Ages,193,36.3
2022,92505,Riverside,All Ages,184,37.8
2022,92506,Riverside,All Ages,127,30.1
2022,92507,Riverside,All Ages,242,41.4
2022,92508,Riverside,All Ages,77,23.4
2022,92509,Riverside,All Ages,271,33.2
2022,92530,Riverside,All Ages,252,41.5
2022,92532,Riverside,All Ages,71,24.8
2022,92536,Riverside,All Ages,12,52.3
2022,92539,Riverside,All Ages,23,54.7
2022,92543,Riverside,All Ages,268,79.7
2022,92544,Riverside,All Ages,218,46.5
2022,92545,Riverside,All Ages,210,54.3
2022,92548,Riverside,All Ages,30,41.6
2022,92551,Riverside,All Ages,166,47.9
2022,92553,Riverside,All Ages,374,45.5
2022,92555,Riverside,All Ages,162,35.7
2022,92557,Riverside,All Ages,202,37.2
2022,92561,Riverside,All Ages,18,44.9
2022,92562,Riverside,All Ages,216,35.8
2022,92563,Riverside,All Ages,227,29.9
2022,92567,Riverside,All Ages,20,18.8
2022,92570,Riverside,All Ages,226,37.1
2022,92571,Riverside,All Ages,198,32.1
2022,92582,Riverside,All Ages,78,34.2
2022,92583,Riverside,All Ages,169,47.1
2022,92584,Riverside,All Ages,162,25.7
2022,92585,Riverside,All Ages,98,37
2022,92586,Riverside,All Ages,63,50.8
2022,92587,Riverside,All Ages,50,29.6
2022,92590,Riverside,All Ages,16,36.1
2022,92591,Riverside,All Ages,98,24.2
2022,92592,Riverside,All Ages,156,19.7
2022,92595,Riverside,All Ages,144,43.2
2022,92596,Riverside,All Ages,106,28.3
2022,92602,Orange,All Ages,42,13.1
2022,92603,Orange,All Ages,22,11.4
2022,92604,Orange,All Ages,36,15.1
2022,92606,Orange,All Ages,27,13.3
2022,92612,Orange,All Ages,53,24.3
2022,92614,Orange,All Ages,45,19.3
2022,92618,Orange,All Ages,100,17
2022,92620,Orange,All Ages,73,12.4
2022,92624,Orange,All Ages,19,25.1
2022,92626,Orange,All Ages,78,18.2
2022,92627,Orange,All Ages,124,21.2
2022,92629,Orange,All Ages,25,12
2022,92630,Orange,All Ages,73,12
2022,92637,Orange,All Ages,13,7.2
2022,92646,Orange,All Ages,91,18.8
2022,92647,Orange,All Ages,150,26.8
2022,92648,Orange,All Ages,65,16.7
2022,92649,Orange,All Ages,45,18.9
2022,92651,Orange,All Ages,30,18.1
2022,92653,Orange,All Ages,48,18
2022,92655,Orange,All Ages,18,21
2022,92656,Orange,All Ages,61,11.7
2022,92660,Orange,All Ages,28,9.6
2022,92663,Orange,All Ages,28,21.6
2022,92672,Orange,All Ages,43,10.6
2022,92673,Orange,All Ages,33,12
2022,92675,Orange,All Ages,41,12.2
2022,92677,Orange,All Ages,81,14.7
2022,92679,Orange,All Ages,18,5.7
2022,92683,Orange,All Ages,194,22.9
2022,92688,Orange,All Ages,57,13.5
2022,92691,Orange,All Ages,72,17
2022,92692,Orange,All Ages,35,9.3
2022,92694,Orange,All Ages,47,13.9
2022,92701,Orange,All Ages,192,35
2022,92703,Orange,All Ages,193,28.9
2022,92704,Orange,All Ages,259,30.4
2022,92705,Orange,All Ages,126,29.3
2022,92706,Orange,All Ages,109,30.6
2022,92707,Orange,All Ages,201,34.2
2022,92708,Orange,All Ages,104,23.6
2022,92780,Orange,All Ages,135,25.6
2022,92782,Orange,All Ages,31,11
2022,92801,Orange,All Ages,245,41.8
2022,92802,Orange,All Ages,145,34.5
2022,92804,Orange,All Ages,308,34.5
2022,92805,Orange,All Ages,247,31.8
2022,92806,Orange,All Ages,132,34
2022,92807,Orange,All Ages,78,24.5
2022,92808,Orange,All Ages,30,16.7
2022,92821,Orange,All Ages,61,16.3
2022,92831,Orange,All Ages,97,26.3
2022,92832,Orange,All Ages,63,24.3
2022,92833,Orange,All Ages,119,23.2
2022,92835,Orange,All Ages,41,17.9
2022,92840,Orange,All Ages,144,26.8
2022,92841,Orange,All Ages,112,34.2
2022,92843,Orange,All Ages,174,37.4
2022,92844,Orange,All Ages,49,22.3
2022,92845,Orange,All Ages,34,24.2
2022,92860,Riverside,All Ages,69,29.3
2022,92865,Orange,All Ages,41,21.7
2022,92866,Orange,All Ages,39,28
2022,92867,Orange,All Ages,104,25.6
2022,92868,Orange,All Ages,97,40.5
2022,92869,Orange,All Ages,79,24.1
2022,92870,Orange,All Ages,126,26.2
2022,92878,Riverside,All Ages,32,18
2022,92879,Riverside,All Ages,160,32
2022,92880,Riverside,All Ages,134,22.3
2022,92881,Riverside,All Ages,79,26.7
2022,92882,Riverside,All Ages,158,22.7
2022,92883,Riverside,All Ages,97,27.6
2022,92886,Orange,All Ages,84,19.1
2022,92887,Orange,All Ages,17,10.7
2022,93001,Ventura,All Ages,81,26.3
2022,93003,Ventura,All Ages,119,26.3
2022,93004,Ventura,All Ages,70,25.4
2022,93010,Ventura,All Ages,98,24.4
2022,93012,Ventura,All Ages,52,16.4
2022,93013,Santa Barbara,All Ages,18,12.7
2022,93015,Ventura,All Ages,31,14.7
2022,93021,Ventura,All Ages,70,19.7
2022,93022,Ventura,All Ages,19,35.6
2022,93023,Ventura,All Ages,39,21.6
2022,93030,Ventura,All Ages,181,30.2
2022,93033,Ventura,All Ages,250,30.8
2022,93035,Ventura,All Ages,58,22.9
2022,93036,Ventura,All Ages,144,28.3
2022,93041,Ventura,All Ages,82,34.9
2022,93060,Ventura,All Ages,90,25.5
2022,93063,Ventura,All Ages,165,32.9
2022,93065,Ventura,All Ages,182,26.2
2022,93101,Santa Barbara,All Ages,61,20.1
2022,93103,Santa Barbara,All Ages,25,13.4
2022,93105,Santa Barbara,All Ages,34,13.6
2022,93109,Santa Barbara,All Ages,14,17.6
2022,93110,Santa Barbara,All Ages,21,16.7
2022,93111,Santa Barbara,All Ages,16,9.9
2022,93117,Santa Barbara,All Ages,67,14.3
2022,93202,Kings,All Ages,24,55.7
2022,93203,Kern,All Ages,40,15.6
2022,93204,Kings,All Ages,51,35.6
2022,93210,Fresno,All Ages,73,44.6
2022,93212,Kings,All Ages,73,34.1
2022,93215,Kern,All Ages,155,27.6
2022,93219,Tulare,All Ages,36,34.1
2022,93221,Tulare,All Ages,26,17.3
2022,93223,Tulare,All Ages,36,32.1
2022,93230,Kings,All Ages,292,41.1
2022,93234,Fresno,All Ages,30,35.3
2022,93240,Kern,All Ages,22,57.4
2022,93241,Kern,All Ages,40,21.8
2022,93242,Fresno,All Ages,13,40
2022,93245,Kings,All Ages,125,30.8
2022,93247,Tulare,All Ages,54,26.6
2022,93250,Kern,All Ages,67,38.9
2022,93256,Tulare,All Ages,18,28.5
2022,93257,Tulare,All Ages,351,39.9
2022,93263,Kern,All Ages,38,17.2
2022,93267,Tulare,All Ages,16,23
2022,93268,Kern,All Ages,23,11.5
2022,93270,Tulare,All Ages,25,38.8
2022,93272,Tulare,All Ages,13,34.9
2022,93274,Tulare,All Ages,324,38.8
2022,93277,Tulare,All Ages,116,22.2
2022,93280,Kern,All Ages,71,24.7
2022,93286,Tulare,All Ages,19,17.9
2022,93291,Tulare,All Ages,137,19.9
2022,93292,Tulare,All Ages,84,18.6
2022,93301,Kern,All Ages,93,66.7
2022,93304,Kern,All Ages,221,42.6
2022,93305,Kern,All Ages,173,42.4
2022,93306,Kern,All Ages,209,27.1
2022,93307,Kern,All Ages,292,30.5
2022,93308,Kern,All Ages,184,33
2022,93309,Kern,All Ages,139,22.4
2022,93311,Kern,All Ages,97,16.9
2022,93312,Kern,All Ages,85,14.4
2022,93313,Kern,All Ages,99,15.5
2022,93314,Kern,All Ages,36,9.7
2022,93401,San Luis Obispo,All Ages,43,16.8
2022,93402,San Luis Obispo,All Ages,20,15.3
2022,93405,San Luis Obispo,All Ages,33,16
2022,93420,San Luis Obispo,All Ages,57,23.7
2022,93422,San Luis Obispo,All Ages,61,20.5
2022,93427,Santa Barbara,All Ages,12,20.8
2022,93433,San Luis Obispo,All Ages,26,24.3
2022,93434,Santa Barbara,All Ages,26,30.4
2022,93436,Santa Barbara,All Ages,183,33.1
2022,93442,San Luis Obispo,All Ages,22,24.4
2022,93444,San Luis Obispo,All Ages,52,26.7
2022,93445,San Luis Obispo,All Ages,27,42.4
2022,93446,San Luis Obispo,All Ages,113,26.3
2022,93449,San Luis Obispo,All Ages,16,25.1
2022,93454,Santa Barbara,All Ages,113,27.1
2022,93455,Santa Barbara,All Ages,80,18.5
2022,93458,Santa Barbara,All Ages,153,23.5
2022,93463,Santa Barbara,All Ages,12,12.7
2022,93465,San Luis Obispo,All Ages,23,26.1
2022,93501,Kern,All Ages,46,83.5
2022,93505,Kern,All Ages,87,63.5
2022,93510,Los Angeles,All Ages,14,23.5
2022,93514,Inyo,All Ages,37,31.2
2022,93516,Kern,All Ages,16,90.3
2022,93534,Los Angeles,All Ages,475,108.4
2022,93535,Los Angeles,All Ages,820,100.1
2022,93536,Los Angeles,All Ages,339,47.4
2022,93543,Los Angeles,All Ages,80,62.5
2022,93545,Inyo,All Ages,14,75.7
2022,93546,Mono,All Ages,35,42.4
2022,93550,Los Angeles,All Ages,661,78
2022,93551,Los Angeles,All Ages,256,48.2
2022,93552,Los Angeles,All Ages,255,58.7
2022,93555,Kern,All Ages,148,49.2
2022,93560,Kern,All Ages,113,52.8
2022,93561,Kern,All Ages,91,29
2022,93562,San Bernardino,All Ages,19,138
2022,93591,Los Angeles,All Ages,55,93.6
2022,93609,Fresno,All Ages,23,40
2022,93610,Madera,All Ages,64,30
2022,93611,Fresno,All Ages,104,23.8
2022,93612,Fresno,All Ages,154,40
2022,93614,Madera,All Ages,18,19.5
2022,93615,Tulare,All Ages,28,44.1
2022,93618,Tulare,All Ages,128,39.2
2022,93619,Fresno,All Ages,115,21.9
2022,93620,Merced,All Ages,53,49
2022,93622,Fresno,All Ages,51,44.3
2022,93625,Fresno,All Ages,33,38.9
2022,93630,Fresno,All Ages,85,35.9
2022,93631,Fresno,All Ages,48,28.3
2022,93635,Merced,All Ages,274,52.8
2022,93636,Madera,All Ages,39,32
2022,93637,Madera,All Ages,225,52.2
2022,93638,Madera,All Ages,291,53.3
2022,93640,Fresno,All Ages,55,31
2022,93644,Madera,All Ages,28,51.6
2022,93646,Fresno,All Ages,56,47.6
2022,93647,Tulare,All Ages,25,19.9
2022,93648,Fresno,All Ages,89,48.2
2022,93650,Fresno,All Ages,16,45.4
2022,93654,Fresno,All Ages,148,46.6
2022,93656,Fresno,All Ages,27,37.5
2022,93657,Fresno,All Ages,156,39.2
2022,93662,Fresno,All Ages,192,56.6
2022,93701,Fresno,All Ages,125,106.7
2022,93702,Fresno,All Ages,295,61.6
2022,93703,Fresno,All Ages,241,65.3
2022,93704,Fresno,All Ages,130,50.6
2022,93705,Fresno,All Ages,284,66.5
2022,93706,Fresno,All Ages,359,84.4
2022,93710,Fresno,All Ages,131,47.9
2022,93711,Fresno,All Ages,91,30.2
2022,93720,Fresno,All Ages,97,22.3
2022,93721,Fresno,All Ages,42,58.1
2022,93722,Fresno,All Ages,416,45.1
2022,93723,Fresno,All Ages,32,24.2
2022,93725,Fresno,All Ages,122,40.2
2022,93726,Fresno,All Ages,272,63.1
2022,93727,Fresno,All Ages,389,41
2022,93728,Fresno,All Ages,85,54.9
2022,93730,Fresno,All Ages,17,13.8
2022,93737,Fresno,All Ages,28,38.2
2022,93901,Monterey,All Ages,128,44.4
2022,93905,Monterey,All Ages,254,36.7
2022,93906,Monterey,All Ages,268,39.6
2022,93907,Monterey,All Ages,83,39.8
2022,93908,Monterey,All Ages,24,22.8
2022,93923,Monterey,All Ages,15,17.3
2022,93926,Monterey,All Ages,32,33.2
2022,93927,Monterey,All Ages,72,32
2022,93930,Monterey,All Ages,72,42.2
2022,93933,Monterey,All Ages,82,28.7
2022,93940,Monterey,All Ages,49,21.9
2022,93950,Monterey,All Ages,24,22.1
2022,93955,Monterey,All Ages,88,26.9
2022,93960,Monterey,All Ages,64,23.7
2022,94002,San Mateo,All Ages,29,10.7
2022,94005,San Mateo,All Ages,15,32.9
2022,94010,San Mateo,All Ages,47,11.6
2022,94014,San Mateo,All Ages,119,27
2022,94015,San Mateo,All Ages,155,26.8
2022,94019,San Mateo,All Ages,22,15.9
2022,94024,Santa Clara,All Ages,15,7
2022,94025,San Mateo,All Ages,63,14.5
2022,94030,San Mateo,All Ages,30,14.4
2022,94038,San Mateo,All Ages,13,55.9
2022,94040,Santa Clara,All Ages,44,12.2
2022,94043,Santa Clara,All Ages,29,9.3
2022,94044,San Mateo,All Ages,78,22.4
2022,94061,San Mateo,All Ages,89,25.6
2022,94062,San Mateo,All Ages,29,13.3
2022,94063,San Mateo,All Ages,163,44.5
2022,94065,San Mateo,All Ages,13,8.5
2022,94066,San Mateo,All Ages,114,28.1
2022,94070,San Mateo,All Ages,35,11.4
2022,94080,San Mateo,All Ages,178,28.8
2022,94085,Santa Clara,All Ages,24,10.1
2022,94086,Santa Clara,All Ages,56,10.9
2022,94087,Santa Clara,All Ages,45,7.8
2022,94089,Santa Clara,All Ages,49,22.7
2022,94102,San Francisco,All Ages,139,39.9
2022,94103,San Francisco,All Ages,100,30.4
2022,94105,San Francisco,All Ages,29,28.9
2022,94107,San Francisco,All Ages,58,26.1
2022,94108,San Francisco,All Ages,15,15.3
2022,94109,San Francisco,All Ages,81,20.6
2022,94110,San Francisco,All Ages,196,36.1
2022,94112,San Francisco,All Ages,184,27.7
2022,94114,San Francisco,All Ages,23,8.7
2022,94115,San Francisco,All Ages,61,29.5
2022,94116,San Francisco,All Ages,61,19.6
2022,94117,San Francisco,All Ages,47,16.5
2022,94118,San Francisco,All Ages,47,15.8
2022,94121,San Francisco,All Ages,61,19
2022,94122,San Francisco,All Ages,67,17.1
2022,94123,San Francisco,All Ages,20,8.5
2022,94124,San Francisco,All Ages,212,55.9
2022,94127,San Francisco,All Ages,18,12.6
2022,94130,San Francisco,All Ages,18,68.5
2022,94131,San Francisco,All Ages,29,11.5
2022,94132,San Francisco,All Ages,63,29.8
2022,94133,San Francisco,All Ages,49,28.7
2022,94134,San Francisco,All Ages,126,35.4
2022,94158,San Francisco,All Ages,34,56.3
2022,94303,Santa Clara,All Ages,182,38.6
2022,94306,Santa Clara,All Ages,23,8.7
2022,94401,San Mateo,All Ages,76,23.3
2022,94402,San Mateo,All Ages,27,11
2022,94403,San Mateo,All Ages,73,17.1
2022,94404,San Mateo,All Ages,42,11.8
2022,94501,Alameda,All Ages,156,27.3
2022,94502,Alameda,All Ages,34,25.2
2022,94503,Napa,All Ages,75,34.1
2022,94505,Contra Costa,All Ages,52,34.9
2022,94506,Contra Costa,All Ages,28,11.6
2022,94509,Contra Costa,All Ages,534,77.4
2022,94510,Solano,All Ages,61,26.2
2022,94511,Contra Costa,All Ages,14,93.8
2022,94513,Contra Costa,All Ages,214,30.8
2022,94515,Napa,All Ages,12,17
2022,94517,Contra Costa,All Ages,21,21.8
2022,94518,Contra Costa,All Ages,74,28.2
2022,94519,Contra Costa,All Ages,56,31.2
2022,94520,Contra Costa,All Ages,151,38.5
2022,94521,Contra Costa,All Ages,100,25.8
2022,94523,Contra Costa,All Ages,61,19.6
